,julday,LNOx,LNOxEm,sqrtWS
6560,638,5.900718934,8.423519655,1.048808848
6561,638,5.659482216,8.402189155,0.856446145
6562,638,4.919980926,8.436405303,0.939946807
6563,638,4.800325701,8.468978808,1.575753788
6564,638,4.714024591,8.379955445,2.020767181
6565,638,4.701389044,8.310332084,2.085665361
6566,638,4.757032535,8.533751305,2.113527856
6567,638,4.869455681,8.496439925,1.957932583
6568,638,4.951946298,8.459511413,1.683151805
6569,638,5.172754144,8.464926712,1.390503506
6570,638,5.53417969,8.361169418,0.856154192
6571,638,5.332477218,8.102057506,1.197288603
6572,638,5.358471289,7.975384778,1.118033989
6573,638,5.240953049,7.1750219,1.110630452
6574,638,4.771531723,6.732424848,1.154772705
6575,638,4.55492897,6.441773208,1.190378091
6576,639,4.164336934,5.895619179,0.707106781
6577,639,4.024458435,5.782496223,1.032956921
6578,639,3.841600541,5.419998691,1.125388822
6579,639,3.780774719,5.56842855,0.921954446
6580,639,4.242045918,5.905494184,0.78517514
6581,639,5.331026541,7.524980342,0.683008053
6582,639,5.382428709,7.892229895,0.752661943
6583,639,5.618950539,8.297011484,0.78517514
6584,639,5.599902344,8.340430095,0.774596669
6585,639,5.591360045,8.233724157,0.763871717
6586,639,5.678122728,8.347482088,1.147388339
6587,639,5.122176669,8.384358599,1.297497592
6588,639,4.838660029,8.310867808,1.095445115
6589,639,4.883180639,8.311971799,1.360147051
6590,639,5.006961889,8.49045944,1.848512916
6591,639,5.116495685,8.479860026,1.779606698
6592,639,5.234045477,8.514555607,1.693221781
6593,639,5.558756703,8.395724706,0.921954446
6594,639,5.521460918,8.333413406,0.866025404
6595,639,5.609838028,8.149570294,0.965919251
6596,639,5.562410904,7.846407957,1.056645636
6597,639,5.302060353,7.681109788,0.991463565
6598,639,4.949823155,7.260301547,1.072380529
6599,639,4.525044142,7.010864461,1.087887862
6600,640,4.420044702,6.722533336,1.190378091
6601,640,4.671425982,6.537714882,1.277888884
6602,640,4.254193263,6.209790308,1.258173279
6603,640,4.605670061,6.357384054,1.168973909
6604,640,4.367547313,6.433878282,1.238345671
6605,640,4.928701911,7.228441117,1.471903529
6606,640,5.292550772,7.667331275,1.329097438
6607,640,5.827768454,8.05366528,1.217990148
6608,640,5.764720773,8.192839441,1.258371964
6609,640,4.925803359,8.32411864,1.008464179
6610,640,4.80729437,8.323066664,1.01661202
6611,640,4.852811209,8.285681679,1.204159458
6612,640,4.939139292,8.268901881,1.774823935
6613,640,4.471638793,8.130591515,1.852970588
6614,640,4.528289142,8.162808292,1.888517937
6615,640,4.20543861,8.003738328,1.755989749
6616,640,4.40976339,7.854601462,1.366199107
6617,640,5.201531098,8.045849644,0.846758525
6618,640,5.065754593,7.730938687,0.816394512
6619,640,4.498697941,7.489327699,0.948683298
6620,640,4.618579873,7.070034188,1.080046295
6621,640,4.49535532,6.908279586,1
6622,640,4.602165677,6.966162508,1.040672859
6623,640,4.574195382,6.711349667,1.176010204
6624,641,4.346399457,6.512067507,1.072380529
6625,641,4.49980967,6.434963712,1.110405331
6626,641,3.951243719,6.083903889,1.271416533
6627,641,4.146304301,5.774388175,1.329285522
6628,641,3.747148362,5.807351682,1.210991329
6629,641,4.287028906,6.044777872,1.303840481
6630,641,4.258445573,6.320940014,1.284523258
6631,641,4.486949555,6.669599224,1.271613149
6632,641,4.812184355,7.175740026,1.190168055
6633,641,4.433788569,7.462154078,0.921954446
6634,641,4.747103682,7.664060295,0.866025404
6635,641,4.729156166,7.879423029,0.921954446
6636,641,4.339901708,7.731256272,1.210991329
6637,641,4.073291153,7.76564034,1.798193538
6638,641,4.265492818,7.822899971,1.839293343
6639,641,4.270396506,7.854487961,1.927952282
6640,641,4.332705079,7.838184793,1.807346121
6641,641,4.745366816,7.922116928,1.284523258
6642,641,5.041810912,7.855459598,0.752661943
6643,641,4.921075217,7.554666504,0.983107319
6644,641,4.775334813,7.369654938,1.110630452
6645,641,4.923987487,7.031074718,1.087887862
6646,641,4.734881793,6.904774991,1.118033989
6647,641,4.600660031,6.781855188,1.224744871
6648,642,4.363098625,5.9885466,1.224744871
6649,642,4.04567939,5.578644756,1.264911064
6650,642,3.768152635,5.124713858,1.204159458
6651,642,3.687628672,5.459811239,1.183215957
6652,642,4.120661871,5.819334954,1.278084504
6653,642,5.543809322,7.653579912,1.040672859
6654,642,5.834810737,7.814191754,1.040913061
6655,642,5.949078831,8.353786973,1.032714869
6656,642,5.997198079,8.348984873,1.032714869
6657,642,5.558371272,8.398486947,0.816394512
6658,642,4.981892825,8.293980004,0.921954446
6659,642,5.026836673,8.283088408,1.488791456
6660,642,4.946629964,8.254591533,1.258371964
6661,642,5.065123479,8.317030748,1.329097438
6662,642,5.020915604,8.333801123,1.420035211
6663,642,5.071730393,8.360627643,1.335477443
6664,642,5.130194529,8.447901498,1.310343466
6665,642,5.469114437,8.415918494,0.939680797
6666,642,5.445659204,8.357179749,0.836660027
6667,642,5.485211785,7.987257045,0.921954446
6668,642,5.257234921,7.786273764,1.095445115
6669,642,4.926528785,7.065536369,1.154556192
6670,642,4.658236907,6.469881936,1.183215957
6671,642,4.300680995,5.954995464,1.231462545
6672,643,3.911022505,5.641918736,1.284523258
6673,643,3.517497837,5.542890386,1.5
6674,643,3.326832966,4.958078249,1.51095996
6675,643,3.591817741,5.487453789,1.402319507
6676,643,3.979681654,5.649742543,1.303840481
6677,643,5.341137364,7.555494663,1.161895004
6678,643,5.772063982,7.87608485,1.291123542
6679,643,6.200813387,8.447810546,1.231462545
6680,643,5.993213018,8.454553167,1.147388339
6681,643,5.43284826,8.33209543,1.161895004
6682,643,4.616110126,8.380787558,1.008464179
6683,643,4.781641329,8.325602695,1.322875656
6684,643,4.55492897,8.078347327,1.884144368
6685,643,4.674696249,8.277877588,1.923538406
6686,643,4.895972386,8.419443337,1.897366596
6687,643,4.867918992,8.431793352,1.923538406
6688,643,5.121878473,8.442551738,1.460479373
6689,643,5.333201768,8.441495494,1.161895004
6690,643,5.439165675,8.436511391,0.816394512
6691,643,5.18402822,8.147797301,0.670820393
6692,643,4.841427376,7.767764517,0.619273768
6693,643,5.072043922,7.167104026,0.875499857
6694,643,4.630350485,6.680766374,0.846758525
6695,643,4.175156205,6.27810939,1.118033989
6696,644,3.869115504,5.798679525,1.231462545
6697,644,3.795489189,5.504474094,1.183215957
6698,644,3.719651113,5.422268778,1.224744871
6699,644,3.250374492,5.256691753,1.231462545
6700,644,3.629660094,5.553640637,1.271416533
6701,644,5.297567085,7.622008095,1.251798706
6702,644,5.586124431,7.942160354,1.056645636
6703,644,5.914448504,8.452324135,0.866025404
6704,644,5.845860573,8.34953923,0.774596669
6705,644,6.018958111,8.430584775,1.01661202
6706,644,5.890400345,8.521578697,0.826740588
6707,644,5.859218043,8.434926001,0.84646323
6708,644,5.245443877,8.316986558,0.939946807
6709,644,4.608664075,8.393936845,1.40836785
6710,644,4.774490931,8.475208462,1.329097438
6711,644,4.823904029,8.412630473,1.341640786
6712,644,4.903792198,8.432574171,1.271613149
6713,644,5.417654749,8.486271093,1.032714869
6714,644,5.411869241,8.441743429,0.84646323
6715,644,5.422303346,8.153697607,0.718679344
6716,644,4.41340417,7.758372845,1.217990148
6717,644,3.797733859,7.52246305,1.01661202
6718,644,4.178226046,6.646477208,0.741619849
6719,644,3.755369195,6.372373368,0.894427191
6720,645,3.921973336,6.053736499,0.670820393
6721,645,3.510051787,5.660641396,0.816394512
6722,645,3.370738174,5.279872638,0.618869938
6723,645,3.095577609,5.468452073,0.683008053
6724,645,3.325036021,5.553833763,0.718679344
6725,645,5.018603464,7.589339209,0.763871717
6726,645,4.927615938,7.795209821,0.81670068
6727,645,5.226284164,8.343908767,1.161895004
6728,645,5.302807272,8.423622941,1.10317723
6729,645,5.550825526,8.370732043,0.836660027
6730,645,5.440467759,8.450641129,0.894427191
6731,645,5.059742868,8.414632627,1.341640786
6732,645,4.821087692,8.299979764,1.322875656
6733,645,4.696381066,8.347774298,1.125388822
6734,645,4.935193099,8.513265743,1.024695077
6735,645,5.207024108,8.495943412,1.169187752
6736,645,5.353515527,8.493283393,1.008464179
6737,645,5.417876602,8.512351996,0.816394512
6738,645,5.365274835,8.439564862,0.846758525
6739,645,5.118293169,8.002244007,0.966178037
6740,645,4.828313737,7.768521946,0.948683298
6741,645,4.65728814,7.459590714,0.884872872
6742,645,4.14234076,6.748257544,0.974679434
6743,645,4.098502572,6.46643903,0.826740588
6744,646,3.630985476,6.041566886,1
6745,646,3.478158423,5.664659425,0.82643814
6746,646,3.453157121,5.597656428,0.795927132
6747,646,2.985681938,5.628549204,1.040913061
6748,646,3.634951112,5.711897841,0.836660027
6749,646,4.891476312,7.403954141,0.957340065
6750,646,5.038898759,7.797834726,0.921954446
6751,646,5.352805552,8.303492526,0.806225775
6752,646,5.612580511,8.337261266,0.763871717
6753,646,5.446952866,8.285139076,0.774596669
6754,646,5.219544685,8.372026095,0.795927132
6755,646,5.134621274,8.314004762,1.258173279
6756,646,4.535284059,8.240006769,1.087887862
6757,646,4.771955004,8.331416697,1.032714869
6758,646,5.222515653,8.357695609,0.836660027
6759,646,5.146039931,8.481255334,0.856446145
6760,646,5.353752073,8.447524953,0.875499857
6761,646,5.463619918,8.459664192,0.974679434
6762,646,5.336335434,8.316981371,0.84646323
6763,646,5.097730001,8.094259792,1.008216247
6764,646,5.226015455,7.79867945,0.912688337
6765,646,4.958639999,7.504369531,0.912962212
6766,646,4.823904029,7.157212581,0.930859818
6767,646,4.233381604,6.847795173,0.752994024
6768,647,4.168988105,6.569062258,0.619273768
6769,647,4.003690194,6.374846229,0.81670068
6770,647,3.608211551,5.994497282,0.966178037
6771,647,3.842672927,6.00702449,0.816394512
6772,647,3.902982261,6.245671445,0.957340065
6773,647,4.855150391,7.127660467,0.921954446
6774,647,5.145748768,7.504299173,0.84646323
6775,647,5.401776075,7.885255519,0.903603896
6776,647,5.360117767,8.211061746,0.939680797
6777,647,5.278369729,8.285304203,0.856446145
6778,647,4.552296696,8.24662552,1.087887862
6779,647,5.188781479,8.281420813,0.866025404
6780,647,5.172187089,8.211669176,0.856446145
6781,647,5.134032172,8.11778794,1.431782106
6782,647,4.819474789,8.226638142,1.454819576
6783,647,4.55492897,8.077852127,0.894427191
6784,647,4.57522631,7.949944425,0.921954446
6785,647,4.666265285,7.900627506,0.84646323
6786,647,4.862908382,7.750648973,0.752661943
6787,647,4.594614672,7.426156951,0.816394512
6788,647,4.70998055,7.192088467,1.01661202
6789,647,4.487512143,6.872552435,1.01661202
6790,647,4.673762977,6.935629335,0.930859818
6791,647,4.404888304,6.777371108,0.752661943
6792,648,4.259152537,6.46506284,0.826740588
6793,648,4.102643365,6.271482715,0.84646323
6794,648,3.851210866,5.976208104,0.84646323
6795,648,3.785325352,5.680705566,0.73006849
6796,648,3.902982261,5.843751542,0.741619849
6797,648,4.128745989,5.803310669,0.316227766
6798,648,3.980615797,5.902421918,0.316227766
6799,648,4.193435465,6.401509807,0.78517514
6800,648,4.109233175,6.982349491,0.894427191
6801,648,4.261975404,7.236642391,1.147388339
6802,648,3.529297384,7.452193394,1.717556404
6803,648,3.953164949,7.679028494,1.658312395
6804,648,4.40976339,7.509720936,1.102950588
6805,648,4.910078039,7.79349741,1.087887862
6806,648,4.644390899,7.833533973,1.271613149
6807,648,4.489759334,7.77946403,1.224744871
6808,648,4.693638834,7.814150719,1.204159458
6809,648,4.737951297,7.735318408,1.176010204
6810,648,3.916015027,7.552012399,1.426008415
6811,648,4.457829598,7.366611131,1.024695077
6812,648,3.884651809,7.173132044,1.251798706
6813,648,4.473351611,6.905804675,1.384377116
6814,648,4.092676505,6.80302958,1.454819576
6815,648,3.81220267,6.359145491,1.42583309
6816,649,3.180134997,5.818331099,1.5
6817,649,2.785011242,5.285597894,1.543696861
6818,649,2.788092909,5.075593267,1.488791456
6819,649,2.995732274,5.285635177,1.505489953
6820,649,3.117949906,5.581007364,1.46065054
6821,649,5.047931079,7.710910278,1.516575089
6822,649,5.152713393,7.718721129,1.251798706
6823,649,5.645446898,8.380735049,1.316624472
6824,649,5.596011649,8.355167164,0.974679434
6825,649,4.852811209,8.333263722,1.072380529
6826,649,4.619073091,8.228427608,0.921954446
6827,649,4.94057042,8.30197601,1.032714869
6828,649,4.699115799,8.169230045,1.554509569
6829,649,4.661077818,8.173331666,1.932226695
6830,649,4.958288814,8.359826661,1.586348007
6831,649,4.754021133,8.354752275,1.991732914
6832,649,5.056245805,8.399328406,1.793460342
6833,649,5.185988182,8.342567713,1.211197754
6834,649,5.359412466,8.267726311,1.297304899
6835,649,5.120386158,7.959018392,1.183215957
6836,649,4.907864016,7.682190096,0.875499857
6837,649,4.578826211,7.158660369,0.695341643
6838,649,3.467297183,6.56315879,1.217784874
6839,649,2.667228207,5.967808177,1.575912434
6840,650,2.617395833,5.530926899,1.341640786
6841,650,2.587764035,5.20894603,1.366199107
6842,650,2.43798973,4.909327525,1.648180815
6843,650,2.397895273,5.2892226,1.637986569
6844,650,2.459588842,5.731436191,1.755847374
6845,650,4.222444565,7.545373597,1.693074127
6846,650,4.689970788,7.815972624,1.414213562
6847,650,5.197391448,8.37706446,1.505489953
6848,650,5.306285536,8.411974123,1.49448988
6849,650,5.118592436,8.319122779,1.586505594
6850,650,5.094056902,8.362856367,1.549193338
6851,650,4.921075217,8.364518991,1.602029962
6852,650,4.649665426,8.140603153,1.643167673
6853,650,4.925803359,8.29013424,1.596871942
6854,650,5.291040958,8.469140349,1.251798706
6855,650,5.256453162,8.437442832,1.231462545
6856,650,5.395217191,8.484841015,1.154772705
6857,650,5.489557369,8.506220297,0.983107319
6858,650,5.36152688,8.251699138,0.957340065
6859,650,5.30529298,8.071414035,0.836660027
6860,650,4.995521656,7.845319659,0.645368112
6861,650,4.497584975,7.241566019,0.547722558
6862,650,3.925925911,6.553778806,0.316227766
6863,650,3.494991261,6.188550388,0.365376518
6864,651,3.406184923,5.573601383,0.718679344
6865,651,2.901421594,5.538542903,0.695341643
6866,651,3.432372999,5.285098423,0.316227766
6867,651,3.065724645,5.211137041,0.316227766
6868,651,2.724579503,5.361991417,0.316227766
6869,651,4.943782987,7.470151829,0.71902712
6870,651,5.011634794,7.847511301,0.730410843
6871,651,5.548102849,8.379910294,1.024695077
6872,651,5.48583374,8.462364094,1.211197754
6873,651,5.520260197,8.43387679,1.278084504
6874,651,5.356822096,8.384239815,1.454819576
6875,651,5.240688254,8.296164274,1.322875656
6876,651,5.010635294,8.260854701,1.483239697
6877,651,4.993489135,8.379711672,1.673320053
6878,651,5.107762005,8.427585702,1.643167673
6879,651,5.171335905,8.38223863,1.454991409
6880,651,5.554315255,8.538047446,1.154772705
6881,651,5.496758305,8.475717366,0.875499857
6882,651,5.136386499,8.320475215,0.730410843
6883,651,5.294560318,8.157434831,0.752661943
6884,651,4.771531723,7.83652331,0.658407169
6885,651,4.833500264,7.351156393,0.619273768
6886,651,4.135966237,6.767241757,0.816394512
6887,651,4.189654742,6.360319233,0.531977443
6888,652,3.555348061,5.869293199,0.365376518
6889,652,3.553918469,5.570401702,0.465295605
6890,652,3.214867803,4.86758774,0.316227766
6891,652,3.594568775,5.289401503,0.364691651
6892,652,3.745968421,5.620931235,0.316227766
6893,652,5.121878473,7.491169787,0.658027355
6894,652,5.38357721,7.765912893,0.885155354
6895,652,5.56719881,8.385820874,0.957340065
6896,652,5.519458915,8.44786325,0.795927132
6897,652,5.772686453,8.222279019,0.974679434
6898,652,4.983949029,8.436854713,0.875499857
6899,652,5.204281375,8.355904099,1.372406645
6900,652,5.117394831,8.315262796,1.238345671
6901,652,5.056882545,8.315866407,1.271613149
6902,652,5.255409866,8.42800462,1.586505594
6903,652,5.329573756,8.354879901,1.596871942
6904,652,5.433066767,8.503295319,1.390503506
6905,652,5.364573162,8.478645298,1.102950588
6906,652,5.356114465,8.35096541,1.080046295
6907,652,4.948405218,7.976336701,1.132695899
6908,652,4.978800571,7.802448439,1.080277742
6909,652,4.926166137,7.528141293,0.81670068
6910,652,4.221711158,6.686222239,0.774596669
6911,652,4.429625613,6.438504914,0.562583327
6912,653,4.183575696,5.972440529,0.577061522
6913,653,3.731699451,5.773105917,0.605805249
6914,653,3.772760938,5.696874409,0.763871717
6915,653,3.595941458,5.588600598,0.683008053
6916,653,3.718438256,5.843134532,0.56302753
6917,653,5.176149733,7.51270759,0.645755372
6918,653,5.185708422,7.720080415,0.683008053
6919,653,5.511814541,8.378110482,0.875499857
6920,653,5.441768149,8.36068181,0.806225775
6921,653,5.466370952,8.232037006,0.957340065
6922,653,4.920710587,8.387116837,0.957340065
6923,653,5.165357239,8.28979053,1.360147051
6924,653,5.077982368,8.298569014,1.5
6925,653,5.225746674,8.321626359,1.565247584
6926,653,5.200428866,8.39193149,1.643167673
6927,653,5.264760583,8.379019607,1.617714437
6928,653,5.360822572,8.438183947,1.278084504
6929,653,5.401550621,8.341873765,1.353883304
6930,653,5.391124416,8.185186984,1.024695077
6931,653,5.163356381,7.883803952,0.912688337
6932,653,5.019595035,7.688571672,0.856446145
6933,653,4.403054002,7.372211333,1.322875656
6934,653,3.931825633,7.189061324,1.852970588
6935,653,4.013676659,7.051439826,1.61245155
6936,654,3.202746443,6.458861084,1.736807416
6937,654,2.923161581,6.364010904,1.402319507
6938,654,2.972975286,5.999776925,1.110405331
6939,654,3.065724645,5.951441915,1.056645636
6940,654,3.402862661,6.079986242,0.931128348
6941,654,3.212857753,7.040854876,1.183215957
6942,654,4.357990057,7.449175589,1.204159458
6943,654,5.382888268,8.001012363,1.224744871
6944,654,5.167923903,8.072664507,1.224744871
6945,654,5.047288612,8.148225013,1.217990148
6946,654,4.88204406,8.360476152,1.161895004
6947,654,4.391357962,8.193552528,1.24498996
6948,654,4.361185969,8.210010402,1.278084504
6949,654,4.105943698,8.078345817,1.47766708
6950,654,4.799502655,8.166627866,1.190378091
6951,654,4.839055834,8.125837498,0.95760117
6952,654,5.034677289,7.979888901,0.82643814
6953,654,5.224132468,7.922575417,0.795927132
6954,654,5.095589,7.74605753,0.826740588
6955,654,4.783734694,7.451127081,1.024695077
6956,654,4.670489652,7.036463456,1.154772705
6957,654,4.053522568,6.941404727,1.360147051
6958,654,3.605497845,6.881351544,1.278084504
6959,654,3.714790836,6.738480568,1.271613149
6960,655,3.671224519,6.528989104,1.335477443
6961,655,3.678829118,6.327159726,1.396424004
6962,655,3.32323584,6.048978029,1.396424004
6963,655,2.756840365,5.89247445,1.40836785
6964,655,3.265759411,5.909472719,1.527579785
6965,655,3.267665989,5.772125707,1.575912434
6966,655,3.16758253,5.815725564,1.420035211
6967,655,3.653252276,6.271498776,1.431782106
6968,655,4.242764567,6.827934097,1.335290231
6969,655,4.659658371,7.190116055,0.931128348
6970,655,4.013676659,7.512983564,0.856446145
6971,655,3.530762586,7.674818521,0.939946807
6972,655,3.917010547,7.584761732,1.58113883
6973,655,4.006423681,7.596221058,2.01246118
6974,655,4.368814741,7.769095388,1.784236531
6975,655,4.426641427,7.749001273,1.443433407
6976,655,4.343805422,7.837268698,1.297497592
6977,655,4.883180639,7.761062079,1.072380529
6978,655,5.026836673,7.652181973,1.140175425
6979,655,4.786240961,7.282608305,1.238143772
6980,655,4.834295809,7.100612765,1.396424004
6981,655,4.817454994,6.938791349,1.565247584
6982,655,4.790819533,6.560269508,1.341640786
6983,655,4.335328032,6.157047181,1.372406645
6984,656,3.94255221,5.608735248,1.384377116
6985,656,3.618993327,5.375706243,1.378404875
6986,656,3.148453361,4.93120331,1.402319507
6987,656,3.252310601,5.364895727,1.431782106
6988,656,3.738859386,5.667777663,1.390503506
6989,656,5.540086382,7.605907285,1.284523258
6990,656,5.658436373,7.703248924,1.169187752
6991,656,6.119087897,8.379600802,1.251798706
6992,656,5.914583503,8.402532163,1.329097438
6993,656,5.364573162,8.297500912,1.154772705
6994,656,4.776177983,8.347703863,0.974679434
6995,656,5.464678904,8.257881445,1.168973909
6996,656,4.838660029,8.118311515,0.78517514
6997,656,4.82350218,8.203237128,1.13291659
6998,656,4.924714232,8.34970301,1.751142484
6999,656,4.900448335,8.234658053,1.5
7000,656,5.396351107,8.423657351,1.176010204
7001,656,5.407395962,8.354200775,0.912688337
7002,656,5.375741264,8.295964265,0.774596669
7003,656,5.404027821,7.230508549,0.707106781
7004,656,5.256974403,7.430274021,0.836660027
7005,656,4.850857702,7.250008595,1.01661202
7006,656,4.362461479,6.421309545,1.183215957
7007,656,4.015481714,5.923248923,1.278084504
7008,657,4.050044303,5.439449277,1.310152663
7009,657,3.406184923,5.375540402,1.366382084
7010,657,3.757705645,5.302282923,1.169187752
7011,657,3.086486637,5.114292376,1.258173279
7012,657,3.216873822,5.652117067,1.080277742
7013,657,4.792479284,7.394634913,0.84646323
7014,657,5.396577736,7.918264021,0.903880523
7015,657,5.54322241,8.415006652,0.82643814
7016,657,5.715711046,8.402040754,0.912688337
7017,657,5.7330176,8.300823034,0.78517514
7018,657,5.610204128,8.392294585,0.866025404
7019,657,4.446760449,8.403608439,1.264911064
7020,657,4.015481714,8.296267745,1.310152663
7021,657,4.406719247,8.313969721,1.329097438
7022,657,4.855150391,8.404000781,1.402319507
7023,657,5.120983351,8.451325229,1.154772705
7024,657,4.478472533,8.404296949,1.168973909
7025,657,4.821087692,8.410964522,1
7026,657,5.061011501,8.303433675,0.966178037
7027,657,4.880906187,7.980324949,1.210991329
7028,657,4.648708488,7.79780975,1.176222768
7029,657,4.504797212,7.103126386,0.912962212
7030,657,4.407938016,6.435237852,0.763871717
7031,657,4.050044303,6.03034985,0.632455532
7032,658,3.969348072,5.701078742,1.13291659
7033,658,3.507057772,5.732383259,1.024695077
7034,658,4.336636932,5.845243551,0.856446145
7035,658,3.577947893,5.437476947,0.866025404
7036,658,3.737669618,5.651333821,1
7037,658,4.947695494,7.533973416,1.110630452
7038,658,5.39203537,7.823972905,0.948683298
7039,658,5.371567828,8.408174741,1.056882207
7040,658,5.508375678,8.412162441,1.095445115
7041,658,5.444147815,8.390190602,1.154772705
7042,658,5.458521118,8.406546099,1.316624472
7043,658,5.636038823,8.360590439,0.991715685
7044,658,5.718835277,8.263181903,0.948683298
7045,658,5.640487624,8.351991851,0.774596669
7046,658,5.708604165,8.482039411,1.238143772
7047,658,5.581238122,8.458672721,0.806225775
7048,658,5.480013728,8.482036286,0.894427191
7049,658,5.572154032,8.493681877,1.297304899
7050,658,5.533389489,8.356153476,1.064424727
7051,658,5.304299438,7.955647397,0.903880523
7052,658,4.659184774,7.647411473,0.816394512
7053,658,4.116595171,7.164512419,0.912688337
7054,658,4.126327608,6.611531856,0.84646323
7055,658,4.256321678,6.336632268,0.730410843
7056,659,3.96081317,6.272675458,1.087887862
7057,659,3.996364154,5.911126329,0.730410843
7058,659,3.659708077,5.326036809,0.894427191
7059,659,3.412796518,5.327371275,0.856446145
7060,659,3.787592927,5.569870128,1.072380529
7061,659,5.279898781,7.434796738,0.763871717
7062,659,5.174170374,7.815181232,0.974679434
7063,659,5.592292099,8.451636775,0.948683298
7064,659,5.731559756,8.264326307,0.806225775
7065,659,5.370405443,8.222260021,0.939946807
7066,659,5.528833672,8.350037791,1.278084504
7067,659,5.358706667,8.30598472,1.197288603
7068,659,4.893352133,8.340689517,1.488959368
7069,659,4.953359226,8.308913577,1.702938637
7070,659,4.876722877,8.400518684,1.793460342
7071,659,4.964591356,8.414269016,1.693074127
7072,659,5.273255936,8.453183089,1.032956921
7073,659,5.23883272,8.472871571,0.774596669
7074,659,5.298317367,8.347222631,0.752994024
7075,659,4.951239084,8.112057102,0.806225775
7076,659,4.849683763,7.846409534,0.763544367
7077,659,4.934473933,7.30916706,0.875785362
7078,659,4.421848129,6.609693396,0.84646323
7079,659,4.104294893,6.408479405,0.577061522
7080,660,3.976873978,6.039951422,0.741619849
7081,660,4.065602093,5.809609761,0.670820393
7082,660,3.944490196,5.401955654,1.040913061
7083,660,4.342505877,5.399159411,1.303840481
7084,660,4.596633855,5.675291952,1.360147051
7085,660,5.208119099,7.294679469,1.080046295
7086,660,5.468481993,7.746082596,1.095445115
7087,660,5.712577022,8.18586135,0.856154192
7088,660,5.700276335,8.40984558,1.102950588
7089,660,5.519058033,8.250077212,1.217990148
7090,660,5.446952866,8.205949427,0.752661943
7091,660,5.384495063,8.24222368,1.080046295
7092,660,5.415878155,8.206675651,1.390503506
7093,660,5.305541212,8.312484432,1.61245155
7094,660,5.312220272,8.365261085,1.586505594
7095,660,5.356822096,8.389957388,1.622806211
7096,660,5.395217191,8.382997399,1.443433407
7097,660,5.544982113,8.395820642,1.102950588
7098,660,5.535758223,8.183407474,0.806225775
7099,660,5.233512143,8.008427097,0.694982014
7100,660,5.272230032,7.654932551,0.718679344
7101,660,5.02585226,7.426514684,0.658027355
7102,660,4.819474789,6.922097367,0.930859818
7103,660,4.651099118,6.764531308,1.210991329
7104,661,4.563827222,6.378726065,0.894427191
7105,661,4.135166557,6.114922974,0.966178037
7106,661,4.105943698,6.058332302,0.875499857
7107,661,4.257030144,5.885309116,0.806225775
7108,661,3.835141961,5.859321237,1.095445115
7109,661,4.401829262,6.968751579,1.087658034
7110,661,5.037601742,7.388790263,1.040913061
7111,661,5.166498792,7.781700549,0.875499857
7112,661,5.551796118,7.907414204,0.866025404
7113,661,5.118293169,8.170408249,1.032714869
7114,661,4.671425982,8.02435272,1.154556192
7115,661,4.565909472,8.15084077,1.329097438
7116,661,4.637153232,8.062835754,1.816590212
7117,661,4.787074989,8.115570381,1.940747279
7118,661,4.782060353,8.273740283,1.811905075
7119,661,4.405498991,7.920188603,1.751285242
7120,661,4.728272383,7.764505619,1.554509569
7121,661,4.944495492,7.786793539,0.84646323
7122,661,5.032722891,7.660287175,0.718679344
7123,661,4.781641329,7.284241603,0.903603896
7124,661,4.690889061,6.973645549,0.903603896
7125,661,4.521244951,6.659882769,0.741619849
7126,661,4.622027303,6.650529943,0.591607978
7127,661,4.474491862,6.783613077,1.008464179
7128,662,4.529907701,6.490512354,1
7129,662,4.542762726,6.246500497,0.894427191
7130,662,4.053522568,5.719903475,0.619273768
7131,662,4.112511866,5.782133099,0.903880523
7132,662,3.860729711,5.672464828,0.73006849
7133,662,4.145512849,5.785194949,0.875499857
7134,662,4.252060308,5.804349831,0.645755372
7135,662,4.200954297,6.090430527,0.683008053
7136,662,4.763881877,6.766157522,0.619273768
7137,662,4.540098189,7.106723043,0.683373983
7138,662,4.759606539,7.347634825,1.080046295
7139,662,4.690889061,7.551590851,1.024695077
7140,662,4.692723083,7.575193546,1.217990148
7141,662,4.442062848,7.619663233,1.154556192
7142,662,4.537426534,7.680261429,1.522005256
7143,662,4.449101,7.685826962,1.310152663
7144,662,4.322143925,7.736730429,1.396424004
7145,662,4.620058798,7.794162352,0.884872872
7146,662,4.620551288,7.665765555,0.670820393
7147,662,4.653484046,7.273025978,0.632455532
7148,662,4.345751579,6.996893537,0.894427191
7149,662,4.351567427,6.830476332,0.816394512
7150,662,4.284964922,6.514483269,1.06465957
7151,662,4.464758032,6.288525401,1.056882207
7152,663,4.459566212,6.163151095,0.95760117
7153,663,4.016383021,5.741752722,1.140175425
7154,663,3.620332912,4.916604245,0.53244718
7155,663,3.716008122,4.839717591,0.547722558
7156,663,3.824284091,5.812044905,0.718679344
7157,663,5.449964916,7.633771359,0.836660027
7158,663,5.473320543,7.742691805,0.774596669
7159,663,5.627800954,8.302753315,0.856154192
7160,663,5.706777984,8.393781584,0.806225775
7161,663,5.670225691,8.294431384,0.795927132
7162,663,5.622029973,8.24246419,0.619273768
7163,663,5.638176718,8.267030719,0.875499857
7164,663,5.488317699,8.157613988,0.885155354
7165,663,4.96877109,8.139703021,0.957340065
7166,663,5.483343596,8.386163523,1.310343466
7167,663,5.260875071,8.331280028,1.102950588
7168,663,5.446737372,8.369926613,0.785493475
